Price,Close,High,Low,Open,Volume
Ticker,2317.TW,2317.TW,2317.TW,2317.TW,2317.TW
Date,,,,,
2000-01-03,23.93179702758789,23.93179702758789,23.93179702758789,23.93179702758789,0
2000-01-04,12.682170867919922,12.784543056169097,12.121783709726046,12.272683217691537,100969038
2000-01-05,12.682170867919922,12.989287432667448,12.42823640794774,12.5306074934286,78951612
2000-01-06,12.682170867919922,12.989287432667448,12.375055405940712,12.73535186992695,94351308
2000-01-07,12.170310020446777,12.530606454562164,12.067937840684902,12.272682200208651,63538583
2000-01-10,12.428232192993164,12.632975397285866,12.067934748431158,12.272679055491801,71348563
2000-01-11,12.326522827148438,13.193361210961557,12.326522827148438,13.193361210961557,113739712
2000-01-12,13.042463302612305,13.042463302612305,12.27267942621207,12.477423739457414,105636792
2000-01-13,13.042463302612305,13.50047923382745,12.940092248757606,13.247208718625624,180292164
2000-01-14,12.530606269836426,13.29573772981488,12.530606269836428,13.193365551562172,75928603
2000-01-17,12.989282608032227,13.247207890735902,12.837719289836372,12.940091440061254,63291557
2000-01-18,12.940092086791992,13.144836397474641,12.83771993145067,13.091655412562806,36009878
2000-01-19,12.632976531982422,12.989284194136294,12.579795543234653,12.940093020158653,39957690
2000-01-20,12.73534870147705,12.784539875480839,12.477424489909408,12.784539875480839,26366721
2000-01-21,12.682170867919922,12.9400962464253,12.682170867919922,12.73535186992695,47431990
2000-01-24,12.530606269836426,12.940094982847258,12.530606269836428,12.940094982847258,31916914
2000-01-25,12.428232192993164,12.682166566845146,12.428232192993164,12.530603243755545,22894992
2000-01-26,12.477422714233398,12.682165907887773,12.37505056602227,12.428231547230062,47392321
2000-01-27,12.428232192993164,12.682166566845146,12.428232192993164,12.682166566845146,24439421
2000-01-28,12.579797744750977,12.784542106032902,12.428235484291948,12.428235484291948,47079264
2000-01-31,12.73534870147705,12.886912038260663,12.682167712701014,12.784539875480839,31397900
2000-02-01,12.579797744750977,12.886914286673864,12.530606562164676,12.837723104087564,84326933
2000-02-02,12.579797744750977,12.579797744750977,12.579797744750977,12.579797744750977,0
2000-02-03,12.579797744750977,12.579797744750977,12.579797744750977,12.579797744750977,0
2000-02-04,12.579797744750977,12.579797744750977,12.579797744750977,12.579797744750977,0
2000-02-07,12.579797744750977,12.579797744750977,12.579797744750977,12.579797744750977,0
2000-02-08,12.579797744750977,12.579797744750977,12.579797744750977,12.579797744750977,0
2000-02-09,12.682170867919922,13.247212811172826,12.682170867919922,12.886915244418272,304085414
2000-02-10,12.940092086791992,12.940092086791994,12.530603465426697,12.682166791197512,187384723
2000-02-11,13.807600975036621,13.807600975036623,13.091660574441372,13.091660574441372,344853284
2000-02-14,13.807600975036621,14.421168077158073,13.807600975036623,14.114717562152835,406964176
2000-02-15,14.57738208770752,14.62590940077968,13.807598078888484,14.065522319311645,241149462
2000-02-16,14.372636795043945,14.6259073177425,14.270264635391088,14.577380011581651,161401143
2000-02-17,14.217084884643555,14.5773812793193,14.217084884643555,14.217084884643555,125048123
2000-02-18,14.065520286560059,14.475008924311918,14.06552028656006,14.475008924311918,107253028
2000-02-21,13.091655731201172,13.553660379642661,13.091655731201172,13.553660379642661,87638759
2000-02-22,13.295737266540527,13.553662610872832,13.09165788637523,13.09165788637523,134753118
2000-02-23,13.909969329833984,14.217084729379168,13.349582285562166,13.500480660082948,215180424
2000-02-24,14.270262718200684,14.47500700999928,14.012338549163122,14.318788915074098,214266979
2000-02-25,14.318788528442383,14.728277100982686,14.27026233287926,14.372634476014337,206994478
2000-02-28,14.318788528442383,14.318788528442385,14.318788528442385,14.318788528442385,0
2000-02-29,14.625907897949219,14.679087784442464,14.270265201489535,14.475009528917411,134264876
2000-03-01,14.372636795043945,14.830651637048213,14.372636795043945,14.728279477395358,108432762
2000-03-02,14.421164512634277,14.625908853437796,14.372638304146268,14.475010474548027,83138031
2000-03-03,14.421164512634277,14.523536683036037,14.16789396334275,14.421164512634277,62989128
2000-03-06,14.318788528442383,14.421160671577459,13.963145903474034,14.114710313941165,68070596
2000-03-07,14.625907897949219,14.625907897949217,14.3187914068074,14.3187914068074,95097517
2000-03-08,15.035401344299316,15.088581247739977,14.523540362609332,14.625912558947329,171716614
2000-03-09,15.444218635559082,15.498064592211222,14.933023905448506,15.137768226245237,195730616
2000-03-10,15.498067855834961,15.85371061566847,15.190951309966454,15.60044003779113,181412129
2000-03-13,14.47500991821289,15.190949011562328,14.421163958368666,14.421163958368666,178226695
2000-03-14,14.57738208770752,14.728281575012488,14.065522319311645,14.679089292737226,174302792
2000-03-15,14.167896270751953,14.577383916280764,14.065524083677676,14.523539048365866,163459471
